,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,encoded_HomePlanet,encoded_Destination,encoded_Transported
6356,1,27.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6357,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6358,0,32.0,0,0.0,1.3081541609365042,0.2554060956921505,22.380399857193858,0.8743214685285707,1,2,0
6359,0,29.0,0,0.4746283241432261,0.24821386643410592,3.0350757704750553,0.16511960014280613,0.06215555463473252,0,2,1
6360,0,29.0,0,0.0,1.0599402945023984,0.0,0.16511960014280613,1.4005718311026396,0,2,1
6361,0,41.0,0,0.0,1.2444235736088283,0.0,7.591038914673332,0.08701777648862553,1,2,0
6362,1,48.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6363,0,27.0,0,18.5942625811405,0.05031362157448093,0.0,0.4864334166369154,0.008287407284631003,1,2,0
6364,0,14.0,0,0.0,0.02012544862979237,3.367103694874851,0.21867190289182434,0.0,0,2,1
6365,0,32.0,0,21.88176170866197,0.006708482876597457,0.0,0.0,0.0,0,2,0
6366,0,47.0,0,0.0,9.05309764196827,0.0,2.994466262049268,0.03314962913852401,1,0,1
6367,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6368,1,37.0,1,0.0,0.0,0.0,0.0,0.0,1,0,1
6369,1,33.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6370,0,33.0,0,9.583304250715432,0.0,0.09790567001532437,4.105676544091396,0.024862221853893012,2,1,1
6371,0,44.0,0,0.0,2.3949283869452924,0.7406776775072366,0.0,0.0,0,2,1
6372,0,37.0,0,0.0,3.991547311575487,0.017027073046143367,2.03052481256694,0.2942029586044006,0,2,1
6373,0,18.0,0,0.718922314511063,0.0,0.7704750553379874,7.1893966440556945,0.09116148013094104,0,1,0
6374,0,33.0,0,8.990018845536401,0.006708482876597457,0.0,0.0,0.0041437036423155015,0,2,1
6375,0,21.0,0,8.682906400502548,0.0,4.763323684658608,0.0,0.012431110926946506,2,2,0
6376,0,38.0,0,11.984365184616458,0.053667863012779655,0.16601396219989784,0.0,0.1988977748311441,2,2,0
6377,0,16.0,0,9.332030432051372,0.0,11.127192235654691,0.0,0.0,2,0,0
6378,1,58.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
6379,0,41.0,0,8.396733440357366,2.535806527353839,0.5959475566150179,0.0,0.0,2,2,0
6380,0,28.0,0,3.8040064214420326,0.0,2.1326408990294565,0.0,0.0,0,1,0
6381,1,28.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6382,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6383,1,27.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6384,0,7.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6385,0,25.0,0,11.237523556920499,0.09727300171066314,0.02554060956921505,0.0,0.0,2,2,0
6386,0,34.0,0,3.2805192992252388,0.0,0.02554060956921505,0.20082113530881826,2.2334562632080552,2,2,0
6387,0,21.0,0,0.0,0.043605138697883475,3.4607525966286397,0.0,0.0,0,2,1
6388,0,29.0,0,0.0,0.31865293663837924,1.804869742891197,0.004462691895751518,1.5083081258028426,0,2,0
6389,1,23.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6390,1,31.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
6391,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6392,0,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0
6393,0,25.0,1,0.0,14.118002213799349,0.0,0.008925383791503035,3.7127584635146893,1,2,1
6394,0,23.0,0,0.0,0.0,0.0510812191384301,3.2399143163156015,0.07873036920399452,0,2,0
6395,0,46.0,0,0.0,0.0,3.1627788183211303,0.01785076758300607,0.024862221853893012,0,1,1
6396,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6397,0,53.0,0,13.708382773783764,0.0,2.7030478460752594,0.0,0.0,2,2,0
6398,0,25.0,0,0.5304669505130174,2.012544862979237,0.0,0.0,0.10359259105788754,0,0,0
6399,0,30.0,0,0.35597124310741957,0.0,5.844542823088711,0.0,0.020718518211577507,2,1,1
6400,1,18.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6401,0,20.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
6402,0,54.0,0,0.0,2.3613859725623048,0.0,0.0,0.0,0,0,0
6403,0,20.0,0,0.0,0.32536141951497666,3.0861569896134857,0.11602998928953946,0.4309451788008122,0,2,1
6404,0,32.0,0,20.49975570600963,0.20125448629792372,2.9627107100289463,0.0,0.0,2,2,0
6405,0,31.0,0,0.5304669505130174,0.0,10.20773029116295,0.45519457336665475,0.09530518377325654,2,2,1
6406,1,55.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6407,0,16.0,0,2.7849514901933414,0.0,0.012770304784607524,0.0,0.5676873989972236,0,1,0
6408,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6409,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6410,0,33.0,0,0.3280519299225239,0.0,0.0,0.0,12.625864998135333,0,2,0
6411,1,45.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6412,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6413,0,33.0,0,0.0,0.0,2.996764856121233,0.0,0.0,0,2,0
6414,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
6415,0,24.0,0,0.006979828296223913,0.0,0.0,3.0837200999642986,0.0,0,0,0
6416,0,47.0,0,0.0,2.5425150102304364,0.0,0.0,5.871628061161066,0,2,0
6417,0,37.0,0,0.0,26.565592191325933,1.1493274306146775,0.004462691895751518,1.3342725728255915,1,2,1
6418,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6419,1,44.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6420,0,11.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6421,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6422,0,39.0,0,15.125287917917218,0.10062724314896186,6.2659628809807595,0.0,0.0,1,2,1
6423,0,15.0,0,15.125287917917218,0.0,2.268857483398604,0.32131381649410923,0.0,0,1,0
6424,0,60.0,0,0.0,0.0,0.0,0.03570153516601214,2.89230514233622,0,0,0
6425,0,49.0,0,0.0,1.2276523664173347,0.0,0.0,1.661625160568516,0,2,1
6426,0,23.0,0,0.055838626369791304,0.58028376882568,0.0,4.694751874330596,0.0,0,1,0
6427,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6428,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6429,0,17.0,0,0.7538214559921825,0.013416965753194914,8.079346160395028,0.05801499464476973,0.0,0,2,0
6430,1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
6431,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6432,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
6433,0,26.0,0,0.7887205974733021,0.12746117465535167,0.0,0.0,2.610533294658766,0,2,0
6434,0,56.0,0,0.013959656592447826,2.4687216985878644,0.0,0.31685112459835774,0.0,0,2,0
6435,0,26.0,0,6.044531304529908,0.0,0.0,0.0,0.0,2,0,1
6436,0,41.0,0,1.0120751029524673,0.0,10.143878767239912,0.13388075687254553,0.16574814569262006,2,2,1
6437,0,27.0,0,0.13959656592447825,0.0,4.256768261535842,0.16065690824705461,0.0,2,2,1
6438,0,31.0,0,3.2805192992252388,0.0,0.0,0.8122099250267762,0.2154725894004061,0,2,0
6439,0,40.0,0,0.020939484888671738,0.0,0.2596628639536864,0.0,3.074628102598102,0,2,1
6440,1,40.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6441,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6442,0,50.0,1,0.0,24.46248280951263,0.5789204835688745,0.4328811138878972,1.8232296026188206,1,2,1
6443,0,42.0,0,12.221679346688072,1.730788582162144,0.0,0.05355230274901821,2.784568847636017,1,0,0
6444,0,50.0,0,0.36295107140364347,3.340824472545534,0.0,3.123884327026062,0.0041437036423155015,1,2,0
6445,0,39.0,0,0.0977175961471348,1.955522758528159,1.3195981610761112,0.0,0.0,0,2,1
6446,0,27.0,0,0.0,1.955522758528159,0.8172995062148816,0.16958229203855765,2.4820784817469854,0,2,0
6447,1,20.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6448,0,30.0,0,5.360508131499965,0.03689665582128601,8.556104205687042,0.0,0.0,2,2,1
6449,1,16.0,0,5.360508131499965,0.0,0.0,0.0,0.0,2,2,1
6450,1,36.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6451,1,68.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
6452,0,22.0,0,0.2652334752565087,0.06373058732767584,1.4813553550144731,0.9684041413780792,0.47652591886628265,0,0,0
6453,0,36.0,0,9.34599008864382,0.02012544862979237,33.245360122594924,0.0,0.0,2,0,1
6454,1,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
6455,0,28.0,0,6.588957911635374,0.0,0.0,0.0,0.3107777731736626,0,2,0
6456,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
6457,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6458,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
6459,1,9.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6460,0,37.0,0,0.14657639422070218,0.18112903766813135,0.02128384130767921,0.7943591574437701,1.7859362698379813,0,2,0
6461,0,31.0,0,0.22335450547916522,8.94576191594271,0.0,0.0,0.037293332780839517,0,2,1
6462,0,31.0,0,0.22335450547916522,0.0,0.0,6.64941092466976,0.0,0,2,0
6463,0,43.0,0,0.9911356180637956,4.051923657464864,0.0,0.0,0.8453155430323622,0,2,0
6464,0,15.0,0,0.0,1.7844564451749236,0.12344627958453941,0.0,0.6754236936974267,0,2,0
6465,0,58.0,0,0.0,0.0,0.0,1.9814352017136736,0.0,0,2,1
6466,1,30.0,0,0.0,0.0,0.0,0.0,0.0,2,1,1
6467,0,24.0,0,24.29678229915544,0.0,5.261365571258301,0.008925383791503035,1.0607881324327684,2,2,0
6468,0,49.0,0,0.0,0.2314426592426123,0.39162268006129747,7.140307033202428,0.06215555463473252,0,2,0
6469,0,73.0,0,1.2633489216165283,0.0033542414382987285,3.575685339690107,11.683327383077472,8.076078398872912,1,0,0
6470,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6471,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6472,0,12.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6473,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6474,0,49.0,0,2.477839045159489,1.5060544057961291,0.034054146092286734,0.0,0.0,0,2,0
6475,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6476,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6477,1,33.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6478,0,23.0,0,0.0488587980735674,0.0,0.0,3.195287397358086,3.3149629138524013,0,1,1
6479,1,23.0,0,0.0,0.0,0.0,0.0,3.3149629138524013,0,2,1
6480,1,43.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6481,0,36.0,0,13.345431702380123,0.0,0.0,0.008925383791503035,0.0,0,2,0
6482,1,26.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6483,1,29.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
6484,1,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6485,1,30.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6486,0,23.0,0,0.4955678090318978,0.0,5.857313127873319,0.0,3.6878962416607965,2,0,0
6487,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6488,0,22.0,0,5.130173797724575,0.4628853184852246,0.0,0.0,0.0,0,2,0
6489,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
6490,0,52.0,0,0.013959656592447826,0.15429510616174152,3.4054146092286732,0.0,3.2030829155098828,0,2,0
6491,0,22.0,0,0.0,2.522389561600644,0.07662182870764515,0.0,0.07458666556167903,0,2,1
6492,0,31.0,0,0.0,5.3802032670311615,17.273965605312448,18.270260621206713,0.5138192516471223,1,0,0
6493,0,23.0,0,22.412228659174986,0.013416965753194914,1.0343946875532095,0.0,0.0,2,2,0
6494,0,35.0,0,0.1535562225169261,0.0,5.018729780350758,0.0,0.13674222019641155,0,1,0
6495,1,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6496,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6497,0,39.0,0,0.0,0.20125448629792372,0.0,1.3834344876829705,19.367670824182653,1,0,0
6498,0,8.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1
6499,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
6500,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
6501,1,48.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6502,0,9.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6503,0,25.0,0,0.0,0.03354241438298729,3.8694023497360805,0.0,0.07044296191936353,0,2,0
6504,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6505,1,25.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6506,0,27.0,0,0.48160815243945,9.653506859423741,0.0,18.88611210282042,15.737786433514275,1,2,0
6507,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6508,0,20.0,0,0.0,60.235467748968574,0.42142005789204834,0.06247768654052124,0.23619110761198361,1,0,1
6509,0,40.0,0,42.59789209185454,25.391607687921375,3.6608207049208237,58.537129596572655,0.7955910993245764,1,0,0
6510,0,18.0,0,0.0,0.06037634588937712,0.3107440830921165,9.523384505533738,0.10359259105788754,0,2,0
6511,0,21.0,0,0.0,0.0,3.8353482036437936,0.013388075687254553,0.0,0,2,0
6512,0,38.0,0,1.3261673762825434,0.0033542414382987285,2.622169249106079,0.0,0.0,0,2,1
6513,0,62.0,0,2.5266978432330567,3.5185992687753664,0.19581134003064873,0.46411995715815785,3.4351303194795504,1,0,1
6514,1,23.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6515,0,48.0,1,15.292803797026593,0.0,0.7321641409841648,0.004462691895751518,0.0,2,2,0
6516,1,27.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
6517,1,32.0,0,0.0,0.0,0.0,0.0,0.0,2,0,1
6518,0,53.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
6519,0,26.0,0,0.0,0.0,0.004256768261535842,0.0,1.6491940496415696,0,2,1
6520,1,46.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6521,0,32.0,0,0.0,1.0934827088853856,0.1319598161076111,0.022313459478757586,2.2583184850619484,0,2,0
6522,0,40.0,0,6.016611991345013,0.0,0.0,0.0,0.2444785148966146,0,1,0
6523,0,27.0,0,5.060375514762336,0.0,7.066235314149498,0.0,0.0,2,2,1
6524,0,28.0,0,0.0,2.2439875222218495,0.0,0.004462691895751518,0.008287407284631003,0,2,1
6525,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6526,1,37.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6527,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6528,0,12.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6529,0,25.0,0,0.0,15.469761513433737,0.0,11.536058550517673,7.951767289603448,1,2,0
6530,0,3.0,0,3.301458784113911,0.0,2.4476417503831094,0.0,0.0,2,2,0
6531,0,3.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6532,0,9.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6533,0,27.0,0,1.0190549312486914,12.699158085398988,2.0858164481525625,0.0,0.07458666556167903,1,0,1
6534,0,59.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6535,0,24.0,0,0.0,0.0,0.0,0.0,0.0,1,2,0
6536,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6537,0,16.0,0,3.49689397640818,3.267031160902962,4.95487825642772,0.0,0.0,2,2,0
6538,1,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6539,0,25.0,0,0.0,4.789856773890585,0.0,6.6181720813995,0.0,0,1,0
6540,0,39.0,0,0.9073776785091087,2.485492905779358,0.0,0.0,0.0,0,2,0
6541,0,15.0,0,0.0,0.0,0.0,4.186004998214924,0.18232296026188208,0,2,0
6542,0,16.0,0,0.30013261673762825,0.010062724314896186,3.1925761961518813,0.0,0.0,0,0,1
6543,0,35.0,0,11.998324841208905,14.72176567269312,4.32061978545888,0.0,0.05801185099241702,2,2,1
6544,0,43.0,0,3.685349340406226,0.043605138697883475,6.738464158011238,0.04908961085326669,0.0,2,0,0
6545,1,7.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6546,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6547,0,60.0,0,0.0,3.2200717807667796,0.19581134003064873,3.811138878971796,70.74959598889488,1,2,0
6548,0,49.0,0,1.207510295246737,0.0,0.07662182870764515,2.58836129953588,0.0041437036423155015,0,2,0
6549,0,50.0,0,0.8236197389544218,0.0,4.431295760258812,0.0,0.0,2,2,1
6550,0,40.0,0,0.0,0.40250897259584745,0.0,12.55801499464477,1.3176977582563296,1,2,0
6551,1,49.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6552,0,18.0,0,13.87589865289314,0.0,0.40439298484590497,0.0,0.0,2,1,0
6553,1,29.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6554,0,56.0,1,6.944929154742793,0.0,0.7534479822918441,0.0,3.0621969916711556,2,2,0
6555,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
6556,0,29.0,0,0.0,0.03354241438298729,0.0,0.022313459478757586,4.040111051257614,0,2,0
6557,0,22.0,0,0.0,6.420018112903766,8.89664566660991,0.44626918957515177,0.0,1,2,1
6558,1,24.0,0,0.0,0.0,0.0,0.44626918957515177,0.0,1,0,1
6559,0,23.0,0,0.48160815243945,20.464227015060544,0.0,0.0,0.8867525794555173,1,2,1
6560,0,28.0,1,0.0,47.2143024854929,0.0,4.141378079257408,1.5414577549413666,1,2,1
6561,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6562,0,32.0,0,0.0,0.29852748800858686,0.0,37.174223491610135,0.0041437036423155015,1,2,0
6563,0,37.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6564,0,26.0,0,0.0,0.0,2.8818321130597653,0.004462691895751518,0.4475199933700742,0,2,0
6565,0,43.0,0,13.568786207859288,0.057022104451078394,2.7966967478290483,0.0,0.0,0,2,1
6566,0,25.0,0,3.064144622042298,0.0,0.0,2.4857193859335953,0.0,0,2,0
6567,0,11.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6568,0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6569,1,32.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6570,0,15.0,0,0.06281845466601522,2.6028913561198133,0.017027073046143367,0.0,0.008287407284631003,0,2,1
6571,1,17.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6572,1,37.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6573,0,20.0,0,3.901724017589167,0.0,0.3533117657074749,0.49982149232416995,0.0,0,2,1
6574,0,47.0,0,1.116772527395826,0.0,5.244338498212158,0.16065690824705461,0.0,2,2,1
6575,0,16.0,0,8.571229147762965,0.0,1.9155457176911288,1.9903605855051767,0.0,2,0,0
6576,1,8.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6577,0,22.0,0,1.7100579325748586,0.0,0.0,2.9498393430917527,0.0041437036423155015,0,2,0
6578,0,39.0,0,0.06281845466601522,0.0,2.9243997956751233,0.0,0.0,2,2,1
6579,1,57.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6580,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6581,1,70.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6582,0,70.0,0,0.1954351922942696,0.0,0.0,2.9989289539450197,0.4309451788008122,0,2,0
6583,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6584,0,49.0,0,0.0,5.893402207090866,0.0,3.5567654409139595,2.3494799651928893,1,2,1
6585,0,25.0,0,0.0,0.04025089725958474,3.6225097905670016,0.08479114601927883,0.42680147515849665,0,0,0
6586,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6587,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6588,0,37.0,0,0.18147553570182173,9.720591688189716,0.03831091435382258,0.0,0.16574814569262006,1,2,1
6589,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6590,0,28.0,0,13.945696935855379,0.0,0.05533798739996594,0.38825419493038205,0.0,2,2,0
6591,0,22.0,0,6.7634536190409715,0.15764934760004026,0.09790567001532437,0.5980007140307033,0.0,1,2,0
6592,0,26.0,0,0.9422768199902282,6.9768221916613555,0.02979737783075089,0.15173152445555158,0.34807110595450214,1,2,1
6593,0,25.0,0,0.4187896977734347,0.0,0.0,0.0,3.2196577300791445,0,1,0
6594,0,19.0,0,0.0,0.0,0.0,3.58800428418422,0.020718518211577507,0,2,0
6595,0,20.0,0,26.795560829203602,0.19119176198302754,8.373063170441002,0.01785076758300607,0.008287407284631003,2,2,0
6596,0,35.0,0,0.0,0.23815114211920974,2.6860207730291163,0.0,0.0,0,0,0
6597,0,37.0,0,6.63781670970894,0.0,0.0,0.3570153516601214,0.0,0,2,0
6598,0,37.0,0,0.0,33.425015932646836,0.0,25.42395573009639,2.801143662205279,1,0,0
6599,0,13.0,0,0.0,0.38238352396605507,2.9031159543674443,0.0,0.02900592549620851,0,2,0
6600,0,20.0,0,0.0,0.38238352396605507,0.0,0.0,5.461401400571831,0,1,0
6601,0,65.0,0,23.4382634187199,0.0033542414382987285,0.0510812191384301,0.0,0.0,2,2,0
6602,0,29.0,0,3.1828017030781046,0.7714755308087076,1.5452068789375106,0.0,0.0,2,1,0
6603,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6604,0,4.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6605,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6606,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1
6607,0,28.0,0,0.0,13.997249522020594,0.0,0.14726883255980008,1.7403555297725106,1,0,1
6608,0,28.0,0,0.0,0.5366786301277966,0.0,6.863620135665833,5.908921393941905,1,0,0
6609,0,21.0,0,0.0,0.0,0.0,0.19189575151731525,2.7638503294244394,0,2,0
6610,0,45.0,0,0.006979828296223913,0.05031362157448093,0.18729780350757705,0.0,6.3854473128081874,0,1,0
6611,0,21.0,0,0.18845536399804563,0.05031362157448093,3.3287927805210282,0.0,0.0,0,2,1
6612,1,20.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
6613,0,38.0,0,0.0,2.7035185992687754,0.012770304784607524,0.0,0.0,0,2,1
6614,0,24.0,0,0.0,2.9953376044007647,0.0,0.01785076758300607,0.03314962913852401,0,0,1
6615,0,22.0,0,4.969637746911426,0.02012544862979237,0.29797377830750893,0.0,0.0,0,2,0
6616,0,44.0,0,0.020939484888671738,0.0,0.14047335263068278,3.4318100678329166,0.0,0,2,1
6617,0,41.0,0,0.0,0.0,0.0,0.0,2.602245887374135,0,1,0
6618,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6619,0,26.0,0,13.729322258672436,0.0,0.49378511833815764,0.0,0.0,2,2,0
6620,1,54.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1
6621,0,19.0,0,13.694423117191318,0.0,0.004256768261535842,2.8605855051767226,0.0,2,2,0
6622,0,32.0,0,0.0,0.8150806695065911,0.0,0.0,3.215514026436829,0,2,0
6623,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6624,0,26.0,0,3.8668248761080477,4.383993559856438,0.13621658436914694,0.4150303463048911,6.435171756515974,1,2,0
6625,0,28.0,0,0.0,14.557407842216483,0.0,0.8300606926097822,0.0,1,2,1
6626,0,21.0,0,0.006979828296223913,0.07379331164257202,0.0,2.896287040342735,0.008287407284631003,0,1,0
6627,0,38.0,0,0.0,2.32113507530272,0.0,16.00767583006069,0.0,1,0,0
6628,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6629,0,12.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
6630,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0,2,0
6631,1,27.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6632,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6633,0,20.0,0,0.0,0.9224163955321505,7.193938361995573,2.58836129953588,22.786226329092944,1,2,0
6634,0,24.0,0,0.0,0.19454600342132627,2.6306827856291504,0.0,0.16989184933493556,0,0,0
6635,0,34.0,0,0.0,1.4825747157280382,0.7449344457687723,0.35255265976436984,0.012431110926946506,0,0,0
6636,0,42.0,0,7.3846583374048995,0.0,0.0,0.0,0.0,2,2,0
6637,0,24.0,0,15.781391777762266,0.0,0.40439298484590497,0.04462691895751517,0.0,2,2,0
6638,0,28.0,0,0.0,0.0,1.213178954537715,0.6069260978222063,1.396428127460324,0,2,0
6639,0,29.0,0,6.33070426467509,0.0,0.0,0.6337022491967155,0.0,2,2,0
6640,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6641,0,29.0,0,6.198087527046835,0.0,0.004256768261535842,0.0,0.0,0,2,0
6642,0,14.0,0,6.198087527046835,0.0033542414382987285,1.7027073046143366,1.3254194930382006,0.0,0,0,0
6643,0,16.0,0,0.0,0.057022104451078394,5.154946364719905,0.0,0.10359259105788754,0,0,1
6644,1,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1
6645,0,27.0,0,0.0,9.717237446751417,2.80521028435212,2.164405569439486,0.04558074006547052,1,2,1
6646,0,23.0,0,0.0,3.340824472545534,0.0,3.2399143163156015,3.3688310612025028,1,2,0
6647,0,23.0,0,5.437286242758428,0.023479690068091103,0.03831091435382258,0.040164227061763653,0.0,0,2,0
6648,0,16.0,0,2.9175682278215955,0.6540770804682521,0.42567682615358415,0.39271688682613354,0.3729333278083951,0,1,0
6649,0,30.0,0,0.0,0.02012544862979237,0.0,0.0,5.9462147267227445,0,2,1
6650,0,24.0,0,3.2665596426327914,0.0,0.6938532266303423,0.0,0.0,0,2,0
6651,1,36.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6652,0,25.0,0,0.0,11.780095931305135,0.08513536523071684,0.10710460549803642,6.045663614138317,1,0,1
6653,1,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1
6654,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0
6655,1,26.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6656,0,30.0,0,0.0,0.0,0.0,0.0,0.0,2,2,0
6657,0,31.0,0,0.0,0.0,3.0521028435211988,0.0,0.0,0,2,0
6658,0,20.0,0,0.0,2.5156810787240467,4.073727226289801,0.0,2.9917540297517924,0,2,0
6659,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1
6660,1,33.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1
6661,0,35.0,0,0.0,18.62274846543454,0.02554060956921505,0.03570153516601214,0.9364770231633034,1,2,1
6662,0,46.0,0,0.0,2.227216315030356,0.0,0.008925383791503035,9.020842829320847,1,2,0
